측정소명,년/월/일,수위(cm)
정읍시(풍월교),2024.11.07,108.79
정읍시(풍월교),2024.11.08,108.08
정읍시(풍월교),2024.11.09,108.04
정읍시(풍월교),2024.11.10,108.54
정읍시(풍월교),2024.11.11,108
정읍시(풍월교),2024.11.12,108
정읍시(풍월교),2024.11.13,108.54
정읍시(풍월교),2024.11.14,108.5
정읍시(풍월교),2024.11.15,108.75
정읍시(풍월교),2024.11.16,108.42
정읍시(풍월교),2024.11.17,107.83
정읍시(풍월교),2024.11.18,109
정읍시(풍월교),2024.11.19,107.83
정읍시(풍월교),2024.11.20,107.96
정읍시(풍월교),2024.11.21,108
정읍시(풍월교),2024.11.22,108.04
정읍시(풍월교),2024.11.23,108
정읍시(풍월교),2024.11.24,108
정읍시(풍월교),2024.11.25,107.79
정읍시(풍월교),2024.11.26,109.42
정읍시(풍월교),2024.11.27,110.58
정읍시(풍월교),2024.11.28,109.25
정읍시(풍월교),2024.11.29,111
정읍시(풍월교),2024.11.30,122.04
정읍시(풍월교),2024.12.01,115.38
정읍시(풍월교),2024.12.02,114
정읍시(풍월교),2024.12.03,111.42
정읍시(풍월교),2024.12.04,110.29
정읍시(풍월교),2024.12.05,110
정읍시(풍월교),2024.12.06,110.04
정읍시(풍월교),2024.12.07,109.79
정읍시(풍월교),2024.12.08,109.88
정읍시(풍월교),2024.12.09,109.96
정읍시(풍월교),2024.12.10,109.38
정읍시(풍월교),2024.12.11,109
정읍시(풍월교),2024.12.12,109
정읍시(풍월교),2024.12.13,108.96
정읍시(풍월교),2024.12.14,109.67
정읍시(풍월교),2024.12.15,110.17
정읍시(풍월교),2024.12.16,110.58
정읍시(풍월교),2024.12.17,110
정읍시(풍월교),2024.12.18,109.88
정읍시(풍월교),2024.12.19,109
정읍시(풍월교),2024.12.20,109.25
정읍시(풍월교),2024.12.21,109.21
정읍시(풍월교),2024.12.22,110.17
정읍시(풍월교),2024.12.23,109.25
정읍시(풍월교),2024.12.24,109
정읍시(풍월교),2024.12.25,108.96
정읍시(풍월교),2024.12.26,109
정읍시(풍월교),2024.12.27,109.04
정읍시(풍월교),2024.12.28,111.17
정읍시(풍월교),2024.12.29,113.33
정읍시(풍월교),2024.12.30,115.42
정읍시(풍월교),2024.12.31,116.71
